"GA","BMI","eta_base"
11.6,27.3,-2.65486526471536
11.7,27.3,-2.65103081584681
11.8,27.3,-2.64721280130495
11.9,27.3,-2.64341579952319
12,27.3,-2.63964472717429
12.1,27.3,-2.63590478853372
12.2,27.3,-2.63220142109732
12.3,27.3,-2.62854021933805
12.4,27.3,-2.62492688457558
12.5,27.3,-2.62136717404569
12.6,27.3,-2.61786684001281
12.7,27.3,-2.61443158587997
12.8,27.3,-2.61106701976757
12.9,27.3,-2.60777859982428
13,27.3,-2.60457160182584
13.1,27.3,-2.60145108262169
13.2,27.3,-2.59842182503928
13.3,27.3,-2.5954883158271
13.4,27.3,-2.59265472267942
13.5,27.3,-2.58992484354248
13.6,27.3,-2.58730208394331
13.7,27.3,-2.58478945105028
13.8,27.3,-2.5823895161178
13.9,27.3,-2.58010438145644
14,27.3,-2.57793569086414
14.1,27.3,-2.5758846106579
14.2,27.3,-2.57395178804805
14.3,27.3,-2.57213736881565
14.4,27.3,-2.57044099773434
14.5,27.3,-2.56886178216693
14.6,27.3,-2.56739815290436
14.7,27.3,-2.56604615799555
14.8,27.3,-2.56480002849741
14.9,27.3,-2.56365343357023
15,27.3,-2.5625995422409
15.1,27.3,-2.56163102284479
15.2,27.3,-2.56074002478117
15.3,27.3,-2.55991821883716
15.4,27.3,-2.55915681463571
15.5,27.3,-2.55844654760041
15.6,27.3,-2.55777770825506
15.7,27.3,-2.55714017617036
15.8,27.3,-2.55652342060842
15.9,27.3,-2.55591651532827
16,27.3,-2.55530818298677
16.1,27.3,-2.55468681005588
16.2,27.3,-2.55404045497302
16.3,27.3,-2.55335689307885
16.4,27.3,-2.55262364246408
16.5,27.3,-2.55182797622983
16.6,27.3,-2.55095695959935
16.7,27.3,-2.54999748353228
16.8,27.3,-2.5489362841466
16.9,27.3,-2.54775997329255
17,27.3,-2.54645507459451
17.1,27.3,-2.54500804754778
17.2,27.3,-2.54340531760384
17.3,27.3,-2.54163330993587
17.4,27.3,-2.5396784744064
17.5,27.3,-2.53752731776901
17.6,27.3,-2.53516643577935
17.7,27.3,-2.53258253530397
17.8,27.3,-2.52976246538733
17.9,27.3,-2.52669325302794
18,27.3,-2.52336211948437
18.1,27.3,-2.51975650550126
18.2,27.3,-2.51586451882336
18.3,27.3,-2.51168135686346
18.4,27.3,-2.50720816267343
18.5,27.3,-2.50244655138898
18.6,27.3,-2.49739818813715
18.7,27.3,-2.49206492139385
18.8,27.3,-2.48644898338073
18.9,27.3,-2.48055302191562
19,27.3,-2.4743800927072
19.1,27.3,-2.46793367799626
19.2,27.3,-2.46121772679499
19.3,27.3,-2.45423664268201
19.4,27.3,-2.44699528670769
19.5,27.3,-2.43949901507392
19.6,27.3,-2.43175367678068
19.7,27.3,-2.42376559907693
19.8,27.3,-2.41554161170705
19.9,27.3,-2.40708906164805
20,27.3,-2.39841578428881
20.1,27.3,-2.38953010969758
20.2,27.3,-2.38044088863397
20.3,27.3,-2.37115746009911
20.4,27.3,-2.36168964012709
20.5,27.3,-2.35204774374045
20.6,27.3,-2.34224256393169
20.7,27.3,-2.33228534328165
20.8,27.3,-2.32218778206543
20.9,27.3,-2.31196203339474
21,27.3,-2.30162066279626
21.1,27.3,-2.29117664032648
21.2,27.3,-2.28064334433894
21.3,27.3,-2.27003451944517
21.4,27.3,-2.25936425499497
21.5,27.3,-2.24864698460393
21.6,27.3,-2.23789745346543
21.7,27.3,-2.22713068538753
21.8,27.3,-2.21636197245944
21.9,27.3,-2.20560685180391
22,27.3,-2.19487879973153
22.1,27.3,-2.18418415136242
22.2,27.3,-2.1735279321321
22.3,27.3,-2.16291529746816
22.4,27.3,-2.15235147874863
22.5,27.3,-2.14184170965045
22.6,27.3,-2.13139122385061
22.7,27.3,-2.12100525502607
22.8,27.3,-2.11068903127403
22.9,27.3,-2.10044774481578
23,27.3,-2.09028652712605
23.1,27.3,-2.08021042465036
23.2,27.3,-2.0702243631352
23.3,27.3,-2.06033312560837
23.4,27.3,-2.05054133233757
23.5,27.3,-2.04085340430704
23.6,27.3,-2.0312735393514
23.7,27.3,-2.02180569980099
23.8,27.3,-2.01245358107788
23.9,27.3,-2.00322057971763
24,27.3,-1.99410979004424
24.1,27.3,-1.98512398301101
24.2,27.3,-1.976265566335
24.3,27.3,-1.96753658560331
24.4,27.3,-1.95893871567018
24.5,27.3,-1.95047322261278
24.6,27.3,-1.94214095780163
24.7,27.3,-1.93394236428812
24.8,27.3,-1.92587745018864
24.9,27.3,-1.91794576882601
25,27.3,-1.91014643844495
10,27.4,-2.714456061543
10.1,27.4,-2.71058421748071
10.2,27.4,-2.70671237341842
10.3,27.4,-2.70284052935613
10.4,27.4,-2.69896868529384
10.5,27.4,-2.69509684123155
10.6,27.4,-2.69122499716926
10.7,27.4,-2.68735315310697
10.8,27.4,-2.68348130904468
10.9,27.4,-2.67960946498239
11,27.4,-2.6757376209201
11.1,27.4,-2.67186582697922
11.2,27.4,-2.66799437096272
11.3,27.4,-2.66412421607148
11.4,27.4,-2.66025709875211
11.5,27.4,-2.65639549300427
11.6,27.4,-2.65254250652665
11.7,27.4,-2.64870178950807
11.8,27.4,-2.64487749004128
11.9,27.4,-2.64107418416324
12,27.4,-2.63729678615033
12.1,27.4,-2.63355049788158
12.2,27.4,-2.62984075445643
12.3,27.4,-2.62617314795141
12.4,27.4,-2.62255337728977
12.5,27.4,-2.61898719731089
12.6,27.4,-2.61548035788278
12.7,27.4,-2.61203856001204
12.8,27.4,-2.60866740942267
12.9,27.4,-2.60537236186691
13,27.4,-2.60215869072409
13.1,27.4,-2.59903145044724
13.2,27.4,-2.59599542146739
13.3,27.4,-2.5930550881366
13.4,27.4,-2.59021461575274
13.5,27.4,-2.58747779986564
13.6,27.4,-2.5848480436059
13.7,27.4,-2.58232835174547
13.8,27.4,-2.57992129314235
13.9,27.4,-2.5776289677107
14,27.4,-2.57545301685203
14.1,27.4,-2.57339460448694
14.2,27.4,-2.57145437542933
14.3,27.4,-2.56963247306384
14.4,27.4,-2.56792853976772
14.5,27.4,-2.56634168050734
14.6,27.4,-2.56487032647503
14.7,27.4,-2.56351056162533
14.8,27.4,-2.56225667732577
14.9,27.4,-2.56110240352703
15,27.4,-2.56004097004637
15.1,27.4,-2.55906510600955
15.2,27.4,-2.55816702160621
15.3,27.4,-2.55733844841387
15.4,27.4,-2.55657065684585
15.5,27.4,-2.5558544431161
15.6,27.4,-2.55518015853883
15.7,27.4,-2.5545377434751
15.8,27.4,-2.55391672797742
15.9,27.4,-2.55330624659517
16,27.4,-2.55269508277561
16.1,27.4,-2.5520716837811
16.2,27.4,-2.55142416883939
16.3,27.4,-2.55074037408156
16.4,27.4,-2.55000787838869
16.5,27.4,-2.54921401565227
16.6,27.4,-2.54834591188594
16.7,27.4,-2.54739051883972
16.8,27.4,-2.54633463342197
16.9,27.4,-2.54516492827331
17,27.4,-2.54386798780849
17.1,27.4,-2.5424303323132
17.2,27.4,-2.5408384480293
17.3,27.4,-2.53907882092035
17.4,27.4,-2.53713796163925
17.5,27.4,-2.53500243772997
17.6,27.4,-2.53265890573855
17.7,27.4,-2.5300941333219
17.8,27.4,-2.52729503031486
17.9,27.4,-2.52424868450634
18,27.4,-2.52094237794528
18.1,27.4,-2.51736361216669
18.2,27.4,-2.51350055131741
18.3,27.4,-2.50934837550265
18.4,27.4,-2.50490814930478
18.5,27.4,-2.50018140753877
18.6,27.4,-2.49516973501082
18.7,27.4,-2.48987489987609
18.8,27.4,-2.48429905403543
18.9,27.4,-2.47844476498588
19,27.4,-2.47231500811533
19.1,27.4,-2.4659131853438
19.2,27.4,-2.45924316536267
19.3,27.4,-2.45230927142979
19.4,27.4,-2.44511628427473
19.5,27.4,-2.4376694797786
19.6,27.4,-2.4299746266206
19.7,27.4,-2.4220379717289
19.8,27.4,-2.41386626452707
19.9,27.4,-2.40546677167136
20,27.4,-2.39684724822985
20.1,27.4,-2.38801594395002
20.2,27.4,-2.37898162927067
20.3,27.4,-2.36975356287215
20.4,27.4,-2.36034148046776
20.5,27.4,-2.35075561675926
20.6,27.4,-2.34100668441838
20.7,27.4,-2.33110584570513
20.8,27.4,-2.32106472057385
20.9,27.4,-2.31089538181547
21,27.4,-2.30061031463586
21.1,27.4,-2.29022240877074
21.2,27.4,-2.27974496225287
21.3,27.4,-2.26919163937297
21.4,27.4,-2.25857644916005
21.5,27.4,-2.24791374490894
21.6,27.4,-2.23721819149222
21.7,27.4,-2.22650473239716
21.8,27.4,-2.21578857939217
21.9,27.4,-2.20508518928489
22,27.4,-2.19440797712066
22.1,27.4,-2.18376327832319
22.2,27.4,-2.17315613104711
22.3,27.4,-2.16259170343909
22.4,27.4,-2.15207523959625
22.5,27.4,-2.14161198591465
22.6,27.4,-2.13120718879034
22.7,27.4,-2.12086609461939
22.8,27.4,-2.11059394421808
22.9,27.4,-2.1003959425268
23,27.4,-2.09027723373938
23.1,27.4,-2.08024287702043
23.2,27.4,-2.07029781083553
23.3,27.4,-2.06044683093157
23.4,27.4,-2.05069457029535
23.5,27.4,-2.0410454626302
23.6,27.4,-2.03150371848983
23.7,27.4,-2.02207331292368
23.8,27.4,-2.0127579540729
23.9,27.4,-2.00356105119215
24,27.4,-1.99448571132453
24.1,27.4,-1.98553471814242
24.2,27.4,-1.97671049208198
24.3,27.4,-1.9680150914494
24.4,27.4,-1.95945020381802
24.5,27.4,-1.9510171079841
24.6,27.4,-1.94271666803723
24.7,27.4,-1.93454933974794
24.8,27.4,-1.92651514395167
24.9,27.4,-1.91861364669036
25,27.4,-1.9108439789278
10,27.5,-2.7124192076404
10.1,27.5,-2.70853842445999
10.2,27.5,-2.70465764127957
10.3,27.5,-2.70077685809915
10.4,27.5,-2.69689607491873
10.5,27.5,-2.69301529173832
10.6,27.5,-2.6891345085579
10.7,27.5,-2.68525372537748
10.8,27.5,-2.68137294219706
10.9,27.5,-2.67749215901664
11,27.5,-2.67361137583623
11.1,27.5,-2.66973064242015
11.2,27.5,-2.66585024478604
11.3,27.5,-2.66197114399233
11.4,27.5,-2.65809507434324
11.5,27.5,-2.65422450769599
11.6,27.5,-2.65036254960686
11.7,27.5,-2.64651284812225
11.8,27.5,-2.64267954919247
11.9,27.5,-2.6388672267121
12,27.5,-2.63508079281505
12.1,27.5,-2.63132544723795
12.2,27.5,-2.62760662293783
12.3,27.5,-2.62392990984879
12.4,27.5,-2.62030100475166
12.5,27.5,-2.61672566034339
12.6,27.5,-2.61320962434958
12.7,27.5,-2.60975859563442
12.8,27.5,-2.60637817777946
12.9,27.5,-2.60307382439454
13,27.5,-2.59985080671657
13.1,27.5,-2.59671417705615
13.2,27.5,-2.5936687137019
13.3,27.5,-2.59071889886344
13.4,27.5,-2.58786889569624
13.5,27.5,-2.58512249760769
13.6,27.5,-2.58248310558598
13.7,27.5,-2.57995372226065
13.8,27.5,-2.57753691434726
13.9,27.5,-2.57523477961756
14,27.5,-2.57304895733064
14.1,27.5,-2.57098060926467
14.2,27.5,-2.56903037809113
14.3,27.5,-2.56719840505226
14.4,27.5,-2.56548433038285
14.5,27.5,-2.56388725690689
14.6,27.5,-2.56240561668211
14.7,27.5,-2.56103553269791
14.8,27.5,-2.55977136159381
14.9,27.5,-2.55860689910823
15,27.5,-2.55753544084615
15.1,27.5,-2.55654978172105
15.2,27.5,-2.55564219771032
15.3,27.5,-2.55480448617918
15.4,27.5,-2.5540279833287
15.5,27.5,-2.55330355116057
15.6,27.5,-2.5526216067767
15.7,27.5,-2.55197215632589
15.8,27.5,-2.55134479564838
15.9,27.5,-2.55072872508128
16,27.5,-2.55011279385959
16.1,27.5,-2.54948551503337
16.2,27.5,-2.54883507361813
16.3,27.5,-2.54814937153266
16.4,27.5,-2.54741605344578
16.5,27.5,-2.5466225190367
16.6,27.5,-2.54575596010679
16.7,27.5,-2.54480339419381
16.8,27.5,-2.54375168399382
16.9,27.5,-2.54258756793521
17,27.5,-2.54129769622043
17.1,27.5,-2.53986865492291
17.2,27.5,-2.53828699607223
17.3,27.5,-2.53653927141969
17.4,27.5,-2.53461205740592
17.5,27.5,-2.53249198736261
17.6,27.5,-2.53016578362352
17.7,27.5,-2.52762027963331
17.8,27.5,-2.52484245101454
17.9,27.5,-2.52181945134384
18,27.5,-2.5185386284579
18.1,27.5,-2.51498754967944
18.2,27.5,-2.51115444012486
18.3,27.5,-2.50703445993857
18.4,27.5,-2.50262858658877
18.5,27.5,-2.49793826574358
18.6,27.5,-2.4929649930624
18.7,27.5,-2.48771044755351
18.8,27.5,-2.48217669197095
18.9,27.5,-2.47636620466492
19,27.5,-2.47028187187647
19.1,27.5,-2.46392700637877
19.2,27.5,-2.4573053877164
19.3,27.5,-2.45042125000032
19.4,27.5,-2.44327928481332
19.5,27.5,-2.43588467888963
19.6,27.5,-2.42824311176163
19.7,27.5,-2.42036074121066
19.8,27.5,-2.41224422751344
19.9,27.5,-2.4039007481794
20,27.5,-2.39533796912976
20.1,27.5,-2.38656405096518
20.2,27.5,-2.37758767497761
20.3,27.5,-2.36841801070058
20.4,27.5,-2.35906470470056
20.5,27.5,-2.34953790253244
20.6,27.5,-2.33984822772113
20.7,27.5,-2.33000675337981
20.8,27.5,-2.32002501031599
20.9,27.5,-2.30991498217374
21,27.5,-2.29968906501211
21.1,27.5,-2.28936005941997
21.2,27.5,-2.27894117428325
21.3,27.5,-2.26844598474585
21.4,27.5,-2.25788841068992
21.5,27.5,-2.24728271626346
21.6,27.5,-2.23664347719221
21.7,27.5,-2.22598554781661
21.8,27.5,-2.21532405075824
21.9,27.5,-2.2046743536842
22,27.5,-2.19404980376465
22.1,27.5,-2.18345673727727
22.2,27.5,-2.17290020709005
22.3,27.5,-2.162385396063
22.4,27.5,-2.15191756300661
22.5,27.5,-2.14150196903026
22.6,27.5,-2.13114387524338
22.7,27.5,-2.12084854275538
22.8,27.5,-2.11062122709589
22.9,27.5,-2.10046714791866
23,27.5,-2.09039146413087
23.1,27.5,-2.08039924961046
23.2,27.5,-2.07049545753639
23.3,27.5,-2.06068489836888
23.4,27.5,-2.05097221980809
23.5,27.5,-2.0413618702707
23.6,27.5,-2.03185807502377
23.7,27.5,-2.0224648238301
23.8,27.5,-2.01318583954419
23.9,27.5,-2.00402454613404
24,27.5,-1.9949840653561
24.1,27.5,-1.98606719559612
24.2,27.5,-1.97727637200359
24.3,27.5,-1.96861366759807
24.4,27.5,-1.96008078466624
24.5,27.5,-1.9516790167177
24.6,27.5,-1.94340924255543
24.7,27.5,-1.93527193266326
24.8,27.5,-1.92726712259002
24.9,27.5,-1.91939439309099
25,27.5,-1.9116528898433
10,27.6,-2.71057169522376
10.1,27.6,-2.70667921059173
10.2,27.6,-2.70278672595971
10.3,27.6,-2.69889424132769
10.4,27.6,-2.69500175669567
10.5,27.6,-2.69110927206364
10.6,27.6,-2.68721678743162
10.7,27.6,-2.6833243027996
10.8,27.6,-2.67943181816758
10.9,27.6,-2.67553933353555
11,27.6,-2.67164684890353
11.1,27.6,-2.66775441372175
11.2,27.6,-2.66386231243729
11.3,27.6,-2.65997150422398
11.4,27.6,-2.65608372150138
11.5,27.6,-2.65220143424209
11.6,27.6,-2.64832774611777
11.7,27.6,-2.64446630329015
11.8,27.6,-2.64062124982496
11.9,27.6,-2.63679715773209
12,27.6,-2.63299893726087
12.1,27.6,-2.62923178626328
12.2,27.6,-2.62550113581169
12.3,27.6,-2.62181257395559
12.4,27.6,-2.61817179559118
12.5,27.6,-2.61458455153079
12.6,27.6,-2.61105658761535
12.7,27.6,-2.60759360082444
12.8,27.6,-2.60420119285499
12.9,27.6,-2.60088481543219
13,27.6,-2.59764973790831
13.1,27.6,-2.59450101070933
13.2,27.6,-2.59144341023923
13.3,27.6,-2.58848141682302
13.4,27.6,-2.5856191917315
13.5,27.6,-2.58286052648746
13.6,27.6,-2.58020882019444
13.7,27.6,-2.57766707359736
13.8,27.6,-2.57523785152713
13.9,27.6,-2.57292324987088
14,27.6,-2.57072490600307
14.1,27.6,-2.56864397981722
14.2,27.6,-2.5666811121002
14.3,27.6,-2.5648364422096
14.4,27.6,-2.56310960849559
14.5,27.6,-2.56149971189752
14.6,27.6,-2.56000518580949
14.7,27.6,-2.55862219543177
14.8,27.6,-2.55734516771131
14.9,27.6,-2.5561679692462
15,27.6,-2.55508396650112
15.1,27.6,-2.55408602524928
15.2,27.6,-2.55316649232773
15.3,27.6,-2.55231723596142
15.4,27.6,-2.55152966321111
15.5,27.6,-2.55079470693818
15.6,27.6,-2.55010285510426
15.7,27.6,-2.54944418471784
15.8,27.6,-2.54880836247885
15.9,27.6,-2.54818465958412
16,27.6,-2.54756199612833
16.1,27.6,-2.54692895602125
16.2,27.6,-2.5462737951381
16.3,27.6,-2.54558448625735
16.4,27.6,-2.54484874490753
16.5,27.6,-2.54405404162755
16.6,27.6,-2.54318763907848
16.7,27.6,-2.54223662565778
16.8,27.6,-2.54118793492121
16.9,27.6,-2.54002837615685
17,27.6,-2.53874467042687
17.1,27.6,-2.53732347466438
17.2,27.6,-2.53575141175868
17.3,27.6,-2.53401510432075
17.4,27.6,-2.53210119965093
17.5,27.6,-2.52999640194061
17.6,27.6,-2.52768750438325
17.7,27.6,-2.5251614112832
17.8,27.6,-2.52240516912274
17.9,27.6,-2.51940600233819
18,27.6,-2.51615132962593
18.1,27.6,-2.51262878916839
18.2,27.6,-2.5088266716872
18.3,27.6,-2.50474011467311
18.4,27.6,-2.50036999970641
18.5,27.6,-2.49571767435052
18.6,27.6,-2.49078453616016
18.7,27.6,-2.48557216603894
18.8,27.6,-2.48008252863621
18.9,27.6,-2.4743180041975
19,27.6,-2.46828138085917
19.1,27.6,-2.46197587328973
19.2,27.6,-2.45540516292905
19.3,27.6,-2.44857338578344
19.4,27.6,-2.44148513533098
19.5,27.6,-2.43414550020124
19.6,27.6,-2.42656006182192
19.7,27.6,-2.41873487986967
19.8,27.6,-2.41067651651655
19.9,27.6,-2.40239205116728
20,27.6,-2.39388905163843
20.1,27.6,-2.38517558042596
20.2,27.6,-2.37626022071715
20.3,27.6,-2.36715204394084
20.4,27.6,-2.35786059855883
20.5,27.6,-2.34839593202134
20.6,27.6,-2.33876856974857
20.7,27.6,-2.32898948674905
20.8,27.6,-2.31907011572559
20.9,27.6,-2.30902234221758
21,27.6,-2.29885846417941
21.1,27.6,-2.28859118409526
21.2,27.6,-2.27823361274638
21.3,27.6,-2.26779922717197
21.4,27.6,-2.25730184914954
21.5,27.6,-2.24675564472238
21.6,27.6,-2.23617509151156
21.7,27.6,-2.22557494575284
21.8,27.6,-2.21497023196312
21.9,27.6,-2.20437621971179
22,27.6,-2.19380618158519
22.1,27.6,-2.18326645527358
22.2,27.6,-2.1727621103823
22.3,27.6,-2.16229834650879
22.4,27.6,-2.15188043920089
22.5,27.6,-2.14151366630541
22.6,27.6,-2.13120330566913
22.7,27.6,-2.12095463513886
22.8,27.6,-2.11077292698163
22.9,27.6,-2.10066341758858
23,27.6,-2.09063128260425
23.1,27.6,-2.080681612644
23.2,27.6,-2.07081937762416
23.3,27.6,-2.06104940474236
23.4,27.6,-2.05137635843612
23.5,27.6,-2.04180470385953
23.6,27.6,-2.03233868301703
23.7,27.6,-2.0229823024088
23.8,27.6,-2.01373930162674
23.9,27.6,-2.00461312137625
24,27.6,-1.99560690015114
24.1,27.6,-1.98672345307456
24.2,27.6,-1.97796523203341
24.3,27.6,-1.96933432678461
24.4,27.6,-1.96083245635224
24.5,27.6,-1.95246093098329
24.6,27.6,-1.94422064621812
24.7,27.6,-1.93611208927796
24.8,27.6,-1.92813531244902
24.9,27.6,-1.92028991322397
25,27.6,-1.91257505401734
10,27.7,-2.70891652786879
10.1,27.7,-2.70500953881045
10.2,27.7,-2.70110254975212
10.3,27.7,-2.69719556069379
10.4,27.7,-2.69328857163546
10.5,27.7,-2.68938158257713
10.6,27.7,-2.68547459351879
10.7,27.7,-2.68156760446046
10.8,27.7,-2.67766061540213
10.9,27.7,-2.6737536263438
11,27.7,-2.66984663728546
11.1,27.7,-2.66593969740686
11.2,27.7,-2.66203308980253
11.3,27.7,-2.65812777202325
11.4,27.7,-2.65422547486552
11.5,27.7,-2.6503286666789
11.6,27.7,-2.64644044951198
11.7,27.7,-2.64256446790346
11.8,27.7,-2.63870486429601
11.9,27.7,-2.63486620907646
12,27.7,-2.6310534108711
12.1,27.7,-2.62727166590884
12.2,27.7,-2.62352640363903
12.3,27.7,-2.61982321048808
12.4,27.7,-2.61616777972915
12.5,27.7,-2.61256586055152
12.6,27.7,-2.60902319717307
12.7,27.7,-2.60554548495031
12.8,27.7,-2.60213832395714
12.9,27.7,-2.59880716429568
13,27.7,-2.59555727369517
13.1,27.7,-2.59239370095853
13.2,27.7,-2.58932122086668
13.3,27.7,-2.58634431212158
13.4,27.7,-2.583467134371
13.5,27.7,-2.58069347751464
13.6,27.7,-2.57802673903302
13.7,27.7,-2.57546991804799
13.8,27.7,-2.57302557776742
13.9,27.7,-2.57069581245538
14,27.7,-2.56848225786328
14.1,27.7,-2.56638607226159
14.2,27.7,-2.56440789481414
14.3,27.7,-2.56254786325545
14.4,27.7,-2.56080561431265
14.5,27.7,-2.55918024730202
14.6,27.7,-2.55767019743194
14.7,27.7,-2.55627167533628
14.8,27.7,-2.55497918337888
14.9,27.7,-2.55378666416414
15,27.7,-2.55268756016303
15.1,27.7,-2.55167481315505
15.2,27.7,-2.55074084598355
15.3,27.7,-2.54987760287976
15.4,27.7,-2.54907656691074
15.5,27.7,-2.54832874694418
15.6,27.7,-2.54762470694797
15.7,27.7,-2.54695459993691
15.8,27.7,-2.54630816861723
15.9,27.7,-2.54567476019205
16,27.7,-2.54504337076233
16.1,27.7,-2.54440266024416
16.2,27.7,-2.54374096051901
16.3,27.7,-2.54304632037168
16.4,27.7,-2.54230653133699
16.5,27.7,-2.54150913996012
16.6,27.7,-2.54064148490846
16.7,27.7,-2.53969073058574
16.8,27.7,-2.53864388655404
16.9,27.7,-2.5374878381077
17,27.7,-2.53620938231521
17.1,27.7,-2.53479525211596
17.2,27.7,-2.53323214640555
17.3,27.7,-2.53150676380124
17.4,27.7,-2.52960582760968
17.5,27.7,-2.52751611802854
17.6,27.7,-2.52522450425758
17.7,27.7,-2.52271796660745
17.8,27.7,-2.51998362756671
17.9,27.7,-2.51700878757797
18,27.7,-2.51378094134392
18.1,27.7,-2.51028780305327
18.2,27.7,-2.50651773373674
18.3,27.7,-2.50246584549902
18.4,27.7,-2.49813291512958
18.5,27.7,-2.49352018299753
18.6,27.7,-2.48862893946326
18.7,27.7,-2.48346065823607
18.8,27.7,-2.478017196771
18.9,27.7,-2.47230082811926
19,27.7,-2.46631423322288
19.1,27.7,-2.46006051955607
19.2,27.7,-2.45354326136438
19.3,27.7,-2.4467664874598
19.4,27.7,-2.4397346841261
19.5,27.7,-2.43245283279853
19.6,27.7,-2.42492640771047
19.7,27.7,-2.41716136134426
19.8,27.7,-2.40916414867763
19.9,27.7,-2.400941741921
20,27.7,-2.39250160169661
20.1,27.7,-2.38385168330612
20.2,27.7,-2.37500046274247
20.3,27.7,-2.36595690424021
20.4,27.7,-2.35673044906681
20.5,27.7,-2.34733103747816
20.6,27.7,-2.33776908770017
20.7,27.7,-2.32805546754703
20.8,27.7,-2.31820150252725
20.9,27.7,-2.30821897098591
21,27.7,-2.29812006368305
21.1,27.7,-2.28791737590857
21.2,27.7,-2.27762391124938
21.3,27.7,-2.26725303955037
21.4,27.7,-2.25681847539474
21.5,27.7,-2.24633427763145
21.6,27.7,-2.23581481668727
21.7,27.7,-2.22527474160364
21.8,27.7,-2.21472896970312
21.9,27.7,-2.20419266336847
22,27.7,-2.19367901379485
22.1,27.7,-2.18319436065189
22.2,27.7,-2.17274379233613
22.3,27.7,-2.16233252723621
22.4,27.7,-2.15196585969119
22.5,27.7,-2.14164908633906
22.6,27.7,-2.13138750381784
22.7,27.7,-2.12118640876551
22.8,27.7,-2.11105109224033
22.9,27.7,-2.10098680942462
23,27.7,-2.09099875475415
23.1,27.7,-2.08109203763548
23.2,27.7,-2.07127164677613
23.3,27.7,-2.06154242816494
23.4,27.7,-2.05190906503064
23.5,27.7,-2.04237604131852
23.6,27.7,-2.03294761782424
23.7,27.7,-2.02362781983917
23.8,27.7,-2.01442040574641
23.9,27.7,-2.00532883504257
24,27.7,-1.99635626501267
24.1,27.7,-1.98750552957107
24.2,27.7,-1.97877909939586
24.3,27.7,-1.97017908303517
24.4,27.7,-1.96170721830428
24.5,27.7,-1.9533648342414
24.6,27.7,-1.94515284517808
24.7,27.7,-1.93707175712677
24.8,27.7,-1.92912164116487
24.9,27.7,-1.92130211357626
25,27.7,-1.91361235556667
10,27.8,-2.7074567335752
10.1,27.8,-2.70353239647463
10.2,27.8,-2.69960805937405
10.3,27.8,-2.69568372227348
10.4,27.8,-2.6917593851729
10.5,27.8,-2.68783504807232
10.6,27.8,-2.68391071097175
10.7,27.8,-2.67998637387117
10.8,27.8,-2.6760620367706
10.9,27.8,-2.67213769967002
11,27.8,-2.66821336256945
11.1,27.8,-2.66428907442232
11.2,27.8,-2.66036511719179
11.3,27.8,-2.65644244707095
11.4,27.8,-2.65252279349864
11.5,27.8,-2.64860862346671
11.6,27.8,-2.6447030376661
11.7,27.8,-2.64080967927782
11.8,27.8,-2.63693268938686
11.9,27.8,-2.63307663702239
12,27.8,-2.62924642945299
12.1,27.8,-2.62544726154992
12.2,27.8,-2.62168456140484
12.3,27.8,-2.6179639140865
12.4,27.8,-2.61429101151035
12.5,27.8,-2.61067160150801
12.6,27.8,-2.60711142693968
12.7,27.8,-2.6036161818042
12.8,27.8,-2.60019146481778
12.9,27.8,-2.59684272472488
13,27.8,-2.59357522789703
13.1,27.8,-2.5903940217795
13.2,27.8,-2.58730387979552
13.3,27.8,-2.58430927928938
13.4,27.8,-2.58141437855115
13.5,27.8,-2.57862296612289
13.6,27.8,-2.57593843812742
13.7,27.8,-2.5733637923289
13.8,27.8,-2.57090159057755
13.9,27.8,-2.56855392577973
14,27.8,-2.5663224323292
14.1,27.8,-2.56420826713876
14.2,27.8,-2.56221206801452
14.3,27.8,-2.56033397133334
14.4,27.8,-2.55857361246469
14.5,27.8,-2.55693008936716
14.6,27.8,-2.55540183954819
14.7,27.8,-2.55398512234473
